Parameters currently used
#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
19063,233.47,0.4351,0.6276,19311,0.5187,0.2944,24,4,-1.00,40,10,4,1,50,0.9,0.8,0.3,0.3,434423,48222,21979,3.09,37.67,192.71,2.37
19775,223.08,0.4385,0.6361,20025,0.5168,0.2919,16,4,-1.00,30,12,4,1,30,0.9,0.8,0.3,0.3,380148,53586,22233,2.30,25.98,194.80,2.05

k=6000
20346,271.47,0.4603,0.6399,20790,0.5157,0.2903,24,4,-1.00,30,12,6,1,50,0.9,0.8,0.3,0.3,579297,39527,23742,3.06,52.36,216.05,2.35
20776,267.81,0.4528,0.6330,21151,0.5144,0.2892,24,4,-1.00,30,12,4,1,80,0.9,0.8,0.3,0.3,579297,46442,24405,3.05,44.68,220.08,2.31
21476,275.89,0.4346,0.6223,21801,0.5171,0.2930,24,4,-1.00,40,12,4,1,50,0.9,0.8,0.3,0.3,434423,58010,25165,3.07,46.42,226.40,2.31
21634,275.07,0.4476,0.6312,22052,0.5138,0.2884,24,4,-1.00,30,10,6,1,30,0.9,0.8,0.3,0.3,579297,45189,24676,3.10,46.73,225.24,2.46
22431,265.78,0.4270,0.6210,22703,0.5159,0.2918,24,4,-1.00,40,8,4,1,30,0.9,0.8,0.3,0.3,434423,52326,25482,3.07,33.59,229.12,2.39

k=7000
22855,274.59,0.4247,0.6188,23158,0.5144,0.2903,24,4,-1.00,50,12,4,1,30,0.9,0.8,0.3,0.3,347002,64377,26450,3.04,33.29,238.26,2.19
23401,286.96,0.4441,0.6251,23824,0.5138,0.2892,24,4,-1.00,30,10,4,1,50,0.9,0.8,0.3,0.3,579297,53735,27381,3.06,32.71,251.19,2.45
24602,296.76,0.4469,0.6245,25111,0.5114,0.2861,24,4,-1.00,30,12,6,1,30,0.9,0.8,0.3,0.3,579297,54265,28464,3.05,29.09,264.62,2.08
25056,305.03,0.4273,0.6168,25382,0.5121,0.2877,24,4,-1.00,40,10,4,1,30,0.9,0.8,0.3,0.3,434423,65404,28715,3.08,41.61,260.34,3.46

k=8000
26635,345.23,0.4430,0.6186,27161,0.5107,0.2860,24,4,-1.00,30,12,4,1,50,0.9,0.8,0.3,0.3,579297,64685,31666,3.09,45.13,297.01,2.41
27688,327.57,0.4305,0.6133,28142,0.5104,0.2860,24,4,-1.00,30,8,4,1,30,0.9,0.8,0.3,0.3,579297,63144,31740,3.08,26.53,297.96,2.61
28162,343.76,0.4262,0.6103,28588,0.5113,0.2874,24,4,-1.00,40,12,4,1,30,0.9,0.8,0.3,0.3,434423,78633,32766,3.07,33.15,307.54,3.39

k=9000
31212,401.43,0.4308,0.6084,31749,0.5072,0.2827,24,4,-1.00,30,10,4,1,30,0.9,0.8,0.3,0.3,579297,78917,36142,3.07,32.65,365.70,3.51

k=10000
35134,500.28,0.4297,0.6024,35842,0.5053,0.2810,24,4,-1.00,30,12,4,1,30,0.9,0.8,0.3,0.3,579297,94896,41411,3.06,45.50,451.72,3.61
